_id,TOTAL,fechaFactura,Client.DNI,Client.Name,Client.Surname,traficoMinutos
ObjectId(5e13d8e9054a095daa7ac632),27.3,2017-05-03,21578998F,Sandra Fatima,Sanroman,110
ObjectId(5e13d8e9054a095daa7ac633),27.3,2017-05-03,21578998F,Sandra Fatima,Sanroman,92
ObjectId(5e13d8e9054a095daa7ac634),27.3,2017-05-03,21578998F,Sandra Fatima,Sanroman,81
ObjectId(5e13d8e9054a095daa7ac635),14.75,2017-05-03,91953252B,Alejandra,Grijalva,91
ObjectId(5e13d8e9054a095daa7ac636),14.75,2017-05-03,91953252B,Alejandra,Grijalva,93.1
ObjectId(5e13d8e9054a095daa7ac637),14.75,2017-05-03,91953252B,Alejandra,Grijalva,94.08
ObjectId(5e13d8e9054a095daa7ac638),14.75,2017-05-03,91953252B,Alejandra,Grijalva,3.09
ObjectId(5e13d8e9054a095daa7ac639),14.75,2017-05-03,91953252B,Alejandra,Grijalva,107.91
ObjectId(5e13d8e9054a095daa7ac63a),14.75,2017-05-03,91953252B,Alejandra,Grijalva,3.3200000000000003
ObjectId(5e13d8e9054a095daa7ac63b),18.55,2017-05-03,48701759H,Eloy,Gomez,3.5999999999999996
ObjectId(5e13d8e9054a095daa7ac63c),18.55,2017-05-03,48701759H,Eloy,Gomez,120.53999999999999
ObjectId(5e13d8e9054a095daa7ac63d),18.55,2017-05-03,48701759H,Eloy,Gomez,112
ObjectId(5e13d8e9054a095daa7ac63e),18.55,2017-05-03,48701759H,Eloy,Gomez,1.82
ObjectId(5e13d8e9054a095daa7ac63f),18.55,2017-05-03,48701759H,Eloy,Gomez,104.94
ObjectId(5e13d8e9054a095daa7ac640),18.55,2017-05-03,48701759H,Eloy,Gomez,90
ObjectId(5e13d8e9054a095daa7ac641),17.6,2017-05-03,17514682K,Giselle,"[""Taramona"",""Perez""]",80.36
ObjectId(5e13d8e9054a095daa7ac642),17.6,2017-05-03,17514682K,Giselle,"[""Taramona"",""Perez""]",173
ObjectId(5e13d8e9054a095daa7ac643),17.6,2017-05-03,17514682K,Giselle,"[""Taramona"",""Perez""]",1.1
ObjectId(5e13d8e9054a095daa7ac644),17.6,2017-05-03,17514682K,Giselle,"[""Taramona"",""Perez""]",113
ObjectId(5e13d8e9054a095daa7ac645),17.6,2017-05-03,17514682K,Giselle,"[""Taramona"",""Perez""]",85
ObjectId(5e13d8e9054a095daa7ac646),17.6,2017-05-03,17514682K,Giselle,"[""Taramona"",""Perez""]",99
ObjectId(5e13d8e9054a095daa7ac647),15.7,2017-05-03,43807455E,Giuliana,Hierro,155
ObjectId(5e13d8e9054a095daa7ac648),15.7,2017-05-03,43807455E,Giuliana,Hierro,101.97
ObjectId(5e13d8e9054a095daa7ac649),15.7,2017-05-03,43807455E,Giuliana,Hierro,78
ObjectId(5e13d8e9054a095daa7ac64a),15.7,2017-05-03,43807455E,Giuliana,Hierro,2.7
ObjectId(5e13d8e9054a095daa7ac64b),16.65,2017-05-03,36627857N,Maria Magdalena,Perez,1.78
ObjectId(5e13d8e9054a095daa7ac64c),15.7,2017-05-03,86193339B,Nuria,Choque,104.94
ObjectId(5e13d8e9054a095daa7ac64d),15.7,2017-05-03,86193339B,Nuria,Choque,3.6
ObjectId(5e13d8e9054a095daa7ac64e),16.65,2017-05-03,41706621P,Debora,Consiglieri,122.5
ObjectId(5e13d8e9054a095daa7ac64f),16.65,2017-05-03,94373908D,Maria de la Piedad,Illescas,100
ObjectId(5e13d8e9054a095daa7ac650),14.75,2017-05-03,94935563G,Zeferino,Olortegui,76.23
ObjectId(5e13d8e9054a095daa7ac651),14.75,2017-05-03,94935563G,Zeferino,Olortegui,3
ObjectId(5e13d8e9054a095daa7ac652),14.75,2017-05-03,94935563G,Zeferino,Olortegui,100.94
ObjectId(5e13d8e9054a095daa7ac653),16.85,2017-05-03,11352613C,Maria de la Caridad,Vazquez,5.75
ObjectId(5e13d8e9054a095daa7ac654),16.85,2017-05-03,11352613C,Maria de la Caridad,Vazquez,98
ObjectId(5e13d8e9054a095daa7ac655),16.85,2017-05-03,11352613C,Maria de la Caridad,Vazquez,87.22
ObjectId(5e13d8e9054a095daa7ac656),16.85,2017-05-03,11352613C,Maria de la Caridad,Vazquez,3.56
ObjectId(5e13d8e9054a095daa7ac657),16.85,2017-05-03,11352613C,Maria de la Caridad,Vazquez,88.2
ObjectId(5e13d8e9054a095daa7ac658),16.85,2017-05-03,11352613C,Maria de la Caridad,Vazquez,93.1
ObjectId(5e13d8e9054a095daa7ac659),16.85,2017-05-03,11352613C,Maria de la Caridad,Vazquez,0.3
ObjectId(5e13d8e9054a095daa7ac65a),17.6,2017-05-03,85899444X,Mario,Nu�ez,91.08
ObjectId(5e13d8e9054a095daa7ac65b),17.6,2017-05-03,85899444X,Mario,Nu�ez,1.94
ObjectId(5e13d8e9054a095daa7ac65c),18.55,2017-05-03,11953384P,Maria de la Victoria,Buenalaya,121.68
ObjectId(5e13d8e9054a095daa7ac65d),18.55,2017-05-03,11953384P,Maria de la Victoria,Buenalaya,108
ObjectId(5e13d8e9054a095daa7ac65e),13.8,2017-05-03,27342028L,Agustin,Perez,151
ObjectId(5e13d8e9054a095daa7ac65f),13.8,2017-05-03,27342028L,Agustin,Perez,5
ObjectId(5e13d8e9054a095daa7ac660),13.8,2017-05-03,27342028L,Agustin,Perez,99.99
ObjectId(5e13d8e9054a095daa7ac661),19.5,2017-05-03,38891884B,Everilda,Villavicencio,89.1
ObjectId(5e13d8e9054a095daa7ac662),19.5,2017-05-03,38891884B,Everilda,Villavicencio,88.11
ObjectId(5e13d8e9054a095daa7ac663),19.5,2017-05-03,38891884B,Everilda,Villavicencio,124
ObjectId(5e13d8e9054a095daa7ac664),19.5,2017-05-03,38891884B,Everilda,Villavicencio,93.1
ObjectId(5e13d8e9054a095daa7ac665),19.5,2017-05-03,38891884B,Everilda,Villavicencio,105.84
ObjectId(5e13d8e9054a095daa7ac666),15.7,2017-05-03,30369184F,Diego,Vilca,114.84
ObjectId(5e13d8e9054a095daa7ac667),20.65,2017-05-03,46314408K,Ana Roberta,Oporto,130
ObjectId(5e13d8e9054a095daa7ac668),20.65,2017-05-03,46314408K,Ana Roberta,Oporto,95
ObjectId(5e13d8e9054a095daa7ac669),20.65,2017-05-03,46314408K,Ana Roberta,Oporto,120.53999999999999
ObjectId(5e13d8e9054a095daa7ac66a),20.65,2017-05-03,46314408K,Ana Roberta,Oporto,98
ObjectId(5e13d8e9054a095daa7ac66b),20.65,2017-05-03,46314408K,Ana Roberta,Oporto,132
ObjectId(5e13d8e9054a095daa7ac66c),20.65,2017-05-03,46314408K,Ana Roberta,Oporto,92.12
ObjectId(5e13d8e9054a095daa7ac66d),20.65,2017-05-03,46314408K,Ana Roberta,Oporto,107
ObjectId(5e13d8e9054a095daa7ac66e),20.65,2017-05-03,46314408K,Ana Roberta,Oporto,89
ObjectId(5e13d8e9054a095daa7ac66f),20.65,2017-05-03,46314408K,Ana Roberta,Oporto,0.99
ObjectId(5e13d8e9054a095daa7ac670),20.65,2017-05-03,46314408K,Ana Roberta,Oporto,128
ObjectId(5e13d8e9054a095daa7ac671),20.65,2017-05-03,46314408K,Ana Roberta,Oporto,137
ObjectId(5e13d8e9054a095daa7ac672),20.65,2017-05-03,46314408K,Ana Roberta,Oporto,23.04
ObjectId(5e13d8e9054a095daa7ac673),20.65,2017-05-03,46314408K,Ana Roberta,Oporto,92
ObjectId(5e13d8e9054a095daa7ac674),15.3,2017-05-03,27212019Y,Henar,Peralta,3.51
ObjectId(5e13d8e9054a095daa7ac675),15.3,2017-05-03,27212019Y,Henar,Peralta,2.06
ObjectId(5e13d8e9054a095daa7ac676),15.3,2017-05-03,27212019Y,Henar,Peralta,99
ObjectId(5e13d8e9054a095daa7ac677),15.3,2017-05-03,27212019Y,Henar,Peralta,2.14
ObjectId(5e13d8e9054a095daa7ac678),15.3,2017-05-03,27212019Y,Henar,Peralta,97.02
ObjectId(5e13d8e9054a095daa7ac679),15.7,2017-05-03,49775042Y,Constancia,Gomez,99.96
ObjectId(5e13d8e9054a095daa7ac67a),15.7,2017-05-03,49775042Y,Constancia,Gomez,124
ObjectId(5e13d8e9054a095daa7ac67b),17.6,2017-05-03,23760244W,Maria de la Inmaculada Concepcion,Kuyeng,130
ObjectId(5e13d8e9054a095daa7ac67c),17.6,2017-05-03,23760244W,Maria de la Inmaculada Concepcion,Kuyeng,88
ObjectId(5e13d8e9054a095daa7ac67d),17.6,2017-05-03,23760244W,Maria de la Inmaculada Concepcion,Kuyeng,118.58
ObjectId(5e13d8e9054a095daa7ac67e),15.7,2017-05-03,52954882G,Ruth,Orona,124
ObjectId(5e13d8e9054a095daa7ac67f),15.7,2017-05-03,52954882G,Ruth,Orona,1.22
ObjectId(5e13d8e9054a095daa7ac680),30.15,2017-05-03,74959197N,Ilenia,Vallenas,71.28
ObjectId(5e13d8e9054a095daa7ac681),30.15,2017-05-03,74959197N,Ilenia,Vallenas,99
ObjectId(5e13d8e9054a095daa7ac682),30.15,2017-05-03,74959197N,Ilenia,Vallenas,78
ObjectId(5e13d8e9054a095daa7ac683),30.15,2017-05-03,74959197N,Ilenia,Vallenas,93
ObjectId(5e13d8e9054a095daa7ac684),30.15,2017-05-03,74959197N,Ilenia,Vallenas,97.02
ObjectId(5e13d8e9054a095daa7ac685),30.15,2017-05-03,74959197N,Ilenia,Vallenas,87
ObjectId(5e13d8e9054a095daa7ac686),30.15,2017-05-03,74959197N,Ilenia,Vallenas,88
ObjectId(5e13d8e9054a095daa7ac687),30.15,2017-05-03,74959197N,Ilenia,Vallenas,100.98
ObjectId(5e13d8e9054a095daa7ac688),30.15,2017-05-03,74959197N,Ilenia,Vallenas,143.55
ObjectId(5e13d8e9054a095daa7ac689),30.15,2017-05-03,74959197N,Ilenia,Vallenas,94
ObjectId(5e13d8e9054a095daa7ac68a),30.15,2017-05-03,74959197N,Ilenia,Vallenas,109
ObjectId(5e13d8e9054a095daa7ac68b),30.15,2017-05-03,74959197N,Ilenia,Vallenas,124.46
ObjectId(5e13d8e9054a095daa7ac68c),30.15,2017-05-03,74959197N,Ilenia,Vallenas,85
ObjectId(5e13d8e9054a095daa7ac68d),30.15,2017-05-03,74959197N,Ilenia,Vallenas,98.01
ObjectId(5e13d8e9054a095daa7ac68e),30.15,2017-05-03,74959197N,Ilenia,Vallenas,133.28
ObjectId(5e13d8e9054a095daa7ac68f),30.15,2017-05-03,74959197N,Ilenia,Vallenas,10.600000000000001
ObjectId(5e13d8e9054a095daa7ac690),30.15,2017-05-03,74959197N,Ilenia,Vallenas,1.34
ObjectId(5e13d8e9054a095daa7ac691),30.15,2017-05-03,74959197N,Ilenia,Vallenas,105
ObjectId(5e13d8e9054a095daa7ac692),30.15,2017-05-03,74959197N,Ilenia,Vallenas,158.76
ObjectId(5e13d8e9054a095daa7ac693),30.15,2017-05-03,74959197N,Ilenia,Vallenas,104.94
ObjectId(5e13d8e9054a095daa7ac694),30.15,2017-05-03,74959197N,Ilenia,Vallenas,97.02
ObjectId(5e13d8e9054a095daa7ac695),30.15,2017-05-03,74959197N,Ilenia,Vallenas,5
ObjectId(5e13d8e9054a095daa7ac696),15.7,2017-05-03,78051634F,Algerio,Berrocal,0.92
ObjectId(5e13d8e9054a095daa7ac697),15.7,2017-05-03,78051634F,Algerio,Berrocal,102.89999999999999
ObjectId(5e13d8e9054a095daa7ac698),15.7,2017-05-03,78051634F,Algerio,Berrocal,120.53999999999999
ObjectId(5e13d8e9054a095daa7ac699),15.7,2017-05-03,78051634F,Algerio,Berrocal,8.3
ObjectId(5e13d8e9054a095daa7ac69a),22.55,2017-05-03,95333830A,Maria del Coro,Cucho,90.16
ObjectId(5e13d8e9054a095daa7ac69b),22.55,2017-05-03,95333830A,Maria del Coro,Cucho,87.12
ObjectId(5e13d8e9054a095daa7ac69c),22.55,2017-05-03,95333830A,Maria del Coro,Cucho,2.94
ObjectId(5e13d8e9054a095daa7ac69d),22.55,2017-05-03,95333830A,Maria del Coro,Cucho,89.17999999999999
ObjectId(5e13d8e9054a095daa7ac69e),22.55,2017-05-03,95333830A,Maria del Coro,Cucho,102.89999999999999
ObjectId(5e13d8e9054a095daa7ac69f),22.55,2017-05-03,95333830A,Maria del Coro,Cucho,136.22
ObjectId(5e13d8e9054a095daa7ac6a0),22.55,2017-05-03,95333830A,Maria del Coro,Cucho,124
ObjectId(5e13d8e9054a095daa7ac6a1),22.55,2017-05-03,95333830A,Maria del Coro,Cucho,90
ObjectId(5e13d8e9054a095daa7ac6a2),22.55,2017-05-03,95333830A,Maria del Coro,Cucho,102
ObjectId(5e13d8e9054a095daa7ac6a3),22.55,2017-05-03,95333830A,Maria del Coro,Cucho,124.74
ObjectId(5e13d8e9054a095daa7ac6a4),22.55,2017-05-03,95333830A,Maria del Coro,Cucho,125
ObjectId(5e13d8e9054a095daa7ac6a5),22.55,2017-05-03,95333830A,Maria del Coro,Cucho,2.58
ObjectId(5e13d8e9054a095daa7ac6a6),19.5,2017-05-03,83500089S,Maria de la Natividad,Marcos,117.6
ObjectId(5e13d8e9054a095daa7ac6a7),19.5,2017-05-03,83500089S,Maria de la Natividad,Marcos,104
ObjectId(5e13d8e9054a095daa7ac6a8),19.5,2017-05-03,83500089S,Maria de la Natividad,Marcos,106
ObjectId(5e13d8e9054a095daa7ac6a9),19.5,2017-05-03,83500089S,Maria de la Natividad,Marcos,3.68
ObjectId(5e13d8e9054a095daa7ac6aa),19.5,2017-05-03,83500089S,Maria de la Natividad,Marcos,5.25
ObjectId(5e13d8e9054a095daa7ac6ab),19.5,2017-05-03,83500089S,Maria de la Natividad,Marcos,135.24
ObjectId(5e13d8e9054a095daa7ac6ac),13.8,2017-05-03,65294399K,Gil,"[""Montalvo"",""Serpa-Valdivia""]",93
ObjectId(5e13d8e9054a095daa7ac6ad),13.8,2017-05-03,65294399K,Gil,"[""Montalvo"",""Serpa-Valdivia""]",88.2
ObjectId(5e13d8e9054a095daa7ac6ae),13.8,2017-05-03,65294399K,Gil,"[""Montalvo"",""Serpa-Valdivia""]",189
ObjectId(5e13d8e9054a095daa7ac6af),13.8,2017-05-03,65294399K,Gil,"[""Montalvo"",""Serpa-Valdivia""]",4.04
ObjectId(5e13d8e9054a095daa7ac6b0),13.8,2017-05-03,65294399K,Gil,"[""Montalvo"",""Serpa-Valdivia""]",126
ObjectId(5e13d8e9054a095daa7ac6b1),19.5,2017-05-03,99198913M,Silvia Leonila,Gomez,120
ObjectId(5e13d8e9054a095daa7ac6b2),11.9,2017-05-03,70623762P,Maria de la Prosperidad,Sanchez,93
ObjectId(5e13d8e9054a095daa7ac6b3),11.9,2017-05-03,70623762P,Maria de la Prosperidad,Sanchez,116
ObjectId(5e13d8e9054a095daa7ac6b4),18.75,2017-05-03,80739054S,Candelaria,Diaz,98
ObjectId(5e13d8e9054a095daa7ac6b5),18.75,2017-05-03,80739054S,Candelaria,Diaz,82.17
ObjectId(5e13d8e9054a095daa7ac6b6),18.75,2017-05-03,80739054S,Candelaria,Diaz,3.33
ObjectId(5e13d8e9054a095daa7ac6b7),18.75,2017-05-03,80739054S,Candelaria,Diaz,125.73
ObjectId(5e13d8e9054a095daa7ac6b8),18.75,2017-05-03,80739054S,Candelaria,Diaz,94.05
ObjectId(5e13d8e9054a095daa7ac6b9),18.75,2017-05-03,80739054S,Candelaria,Diaz,141.12
ObjectId(5e13d8e9054a095daa7ac6ba),18.75,2017-05-03,80739054S,Candelaria,Diaz,97
ObjectId(5e13d8e9054a095daa7ac6bb),13.8,2017-05-03,05831931M,Adolfo,Larico,97.02
ObjectId(5e13d8e9054a095daa7ac6bc),13.8,2017-05-03,05831931M,Adolfo,Larico,95
ObjectId(5e13d8e9054a095daa7ac6bd),20.65,2017-05-03,24998640D,Rocio,Carlos,127.39999999999999
ObjectId(5e13d8e9054a095daa7ac6be),20.65,2017-05-03,24998640D,Rocio,Carlos,150.48
ObjectId(5e13d8e9054a095daa7ac6bf),20.65,2017-05-03,24998640D,Rocio,Carlos,123
ObjectId(5e13d8e9054a095daa7ac6c0),20.65,2017-05-03,24998640D,Rocio,Carlos,106.82
ObjectId(5e13d8e9054a095daa7ac6c1),20.65,2017-05-03,24998640D,Rocio,Carlos,116.82
ObjectId(5e13d8e9054a095daa7ac6c2),20.65,2017-05-03,24998640D,Rocio,Carlos,102.89999999999999
ObjectId(5e13d8e9054a095daa7ac6c3),20.65,2017-05-03,24998640D,Rocio,Carlos,37.4
ObjectId(5e13d8e9054a095daa7ac6c4),20.65,2017-05-03,24998640D,Rocio,Carlos,82.17
ObjectId(5e13d8e9054a095daa7ac6c5),20.65,2017-05-03,24998640D,Rocio,Carlos,109.89
ObjectId(5e13d8e9054a095daa7ac6c6),23.5,2017-05-03,88084371Y,Maria de la Epifania,Garcia,114
ObjectId(5e13d8e9054a095daa7ac6c7),23.5,2017-05-03,88084371Y,Maria de la Epifania,Garcia,128.7
ObjectId(5e13d8e9054a095daa7ac6c8),23.5,2017-05-03,88084371Y,Maria de la Epifania,Garcia,114.66
ObjectId(5e13d8e9054a095daa7ac6c9),23.5,2017-05-03,88084371Y,Maria de la Epifania,Garcia,91.14
ObjectId(5e13d8e9054a095daa7ac6ca),23.5,2017-05-03,88084371Y,Maria de la Epifania,Garcia,92.12
ObjectId(5e13d8e9054a095daa7ac6cb),23.5,2017-05-03,88084371Y,Maria de la Epifania,Garcia,68.64
ObjectId(5e13d8e9054a095daa7ac6cc),23.5,2017-05-03,88084371Y,Maria de la Epifania,Garcia,165.62
ObjectId(5e13d8e9054a095daa7ac6cd),23.5,2017-05-03,88084371Y,Maria de la Epifania,Garcia,139.16
ObjectId(5e13d8e9054a095daa7ac6ce),23.5,2017-05-03,88084371Y,Maria de la Epifania,Garcia,3.64
ObjectId(5e13d8e9054a095daa7ac6cf),23.5,2017-05-03,88084371Y,Maria de la Epifania,Garcia,102
ObjectId(5e13d8e9054a095daa7ac6d0),23.5,2017-05-03,88084371Y,Maria de la Epifania,Garcia,58.8
ObjectId(5e13d8e9054a095daa7ac6d1),20.65,2017-05-03,93834320R,Gabriel,Diaz,106.82
ObjectId(5e13d8e9054a095daa7ac6d2),20.65,2017-05-03,93834320R,Gabriel,Diaz,3.54
ObjectId(5e13d8e9054a095daa7ac6d3),20.65,2017-05-03,93834320R,Gabriel,Diaz,93.06
ObjectId(5e13d8e9054a095daa7ac6d4),20.65,2017-05-03,93834320R,Gabriel,Diaz,138.18
ObjectId(5e13d8e9054a095daa7ac6d5),20.65,2017-05-03,93834320R,Gabriel,Diaz,90
ObjectId(5e13d8e9054a095daa7ac6d6),20.65,2017-05-03,93834320R,Gabriel,Diaz,86.24
ObjectId(5e13d8e9054a095daa7ac6d7),20.65,2017-05-03,93834320R,Gabriel,Diaz,32.34
ObjectId(5e13d8e9054a095daa7ac6d8),20.65,2017-05-03,93834320R,Gabriel,Diaz,129
ObjectId(5e13d8e9054a095daa7ac6d9),20.65,2017-05-03,93834320R,Gabriel,Diaz,2.8000000000000003
ObjectId(5e13d8e9054a095daa7ac6da),14.91,2017-05-03,43832625F,Florentina,Ramirez,108.78
ObjectId(5e13d8e9054a095daa7ac6db),18.55,2017-05-03,18640791G,Jaime,Paria,1.27
ObjectId(5e13d8e9054a095daa7ac6dc),18.55,2017-05-03,18640791G,Jaime,Paria,103.88
ObjectId(5e13d8e9054a095daa7ac6dd),18.55,2017-05-03,18640791G,Jaime,Paria,50.220000000000006
ObjectId(5e13d8e9054a095daa7ac6de),18.55,2017-05-03,18640791G,Jaime,Paria,102.89999999999999
ObjectId(5e13d8e9054a095daa7ac6df),18.55,2017-05-03,18640791G,Jaime,Paria,106
ObjectId(5e13d8e9054a095daa7ac6e0),18.55,2017-05-03,18640791G,Jaime,Paria,89
ObjectId(5e13d8e9054a095daa7ac6e1),18.55,2017-05-03,18640791G,Jaime,Paria,121
ObjectId(5e13d8e9054a095daa7ac6e2),18.55,2017-05-03,18640791G,Jaime,Paria,1.78
ObjectId(5e13d8e9054a095daa7ac6e3),15.7,2017-05-03,38782271Q,Ignacio,Triveno-Ballarte,164
ObjectId(5e13d8e9054a095daa7ac6e4),15.7,2017-05-03,38782271Q,Ignacio,Triveno-Ballarte,3.09
ObjectId(5e13d8e9054a095daa7ac6e5),15.7,2017-05-03,38782271Q,Ignacio,Triveno-Ballarte,80.50999999999999
ObjectId(5e13d8e9054a095daa7ac6e6),18.55,2017-05-03,54963316D,Carlos,"[""Iglesias"",""Marin""]",87.72
ObjectId(5e13d8e9054a095daa7ac6e7),18.55,2017-05-03,54963316D,Carlos,"[""Iglesias"",""Marin""]",120.53999999999999
ObjectId(5e13d8e9054a095daa7ac6e8),18.55,2017-05-03,54963316D,Carlos,"[""Iglesias"",""Marin""]",119
ObjectId(5e13d8e9054a095daa7ac6e9),18.01,2017-05-03,48908668L,Wivina,Aguilera,88
ObjectId(5e13d8e9054a095daa7ac6ea),18.01,2017-05-03,48908668L,Wivina,Aguilera,77.08
ObjectId(5e13d8e9054a095daa7ac6eb),18.01,2017-05-03,48908668L,Wivina,Aguilera,89.17999999999999
ObjectId(5e13d8e9054a095daa7ac6ec),18.01,2017-05-03,48908668L,Wivina,Aguilera,114
ObjectId(5e13d8e9054a095daa7ac6ed),18.01,2017-05-03,48908668L,Wivina,Aguilera,9.040000000000001
ObjectId(5e13d8e9054a095daa7ac6ee),18.01,2017-05-03,48908668L,Wivina,Aguilera,6
ObjectId(5e13d8e9054a095daa7ac6ef),18.01,2017-05-03,48908668L,Wivina,Aguilera,109.75999999999999
ObjectId(5e13d8e9054a095daa7ac6f0),18.01,2017-05-03,48908668L,Wivina,Aguilera,4.7
ObjectId(5e13d8e9054a095daa7ac6f1),18.55,2017-05-03,22310317H,Leonila,Faustino,96
ObjectId(5e13d8e9054a095daa7ac6f2),18.55,2017-05-03,22310317H,Leonila,Faustino,88.2
ObjectId(5e13d8e9054a095daa7ac6f3),17.6,2017-05-03,90411375P,Blandino,Bertolotti,137.60999999999999
ObjectId(5e13d8e9054a095daa7ac6f4),20.45,2017-05-03,69063898G,Diany,"[""Perez"",""Elescano""]",89
ObjectId(5e13d8e9054a095daa7ac6f5),20.45,2017-05-03,69063898G,Diany,"[""Perez"",""Elescano""]",93.06
ObjectId(5e13d8e9054a095daa7ac6f6),20.45,2017-05-03,69063898G,Diany,"[""Perez"",""Elescano""]",96.03
ObjectId(5e13d8e9054a095daa7ac6f7),20.45,2017-05-03,69063898G,Diany,"[""Perez"",""Elescano""]",100
ObjectId(5e13d8e9054a095daa7ac6f8),20.45,2017-05-03,69063898G,Diany,"[""Perez"",""Elescano""]",85
ObjectId(5e13d8e9054a095daa7ac6f9),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",104.86
ObjectId(5e13d8e9054a095daa7ac6fa),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",111.87
ObjectId(5e13d8e9054a095daa7ac6fb),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",113.67999999999999
ObjectId(5e13d8e9054a095daa7ac6fc),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",110
ObjectId(5e13d8e9054a095daa7ac6fd),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",99.96
ObjectId(5e13d8e9054a095daa7ac6fe),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",58.8
ObjectId(5e13d8e9054a095daa7ac6ff),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",98
ObjectId(5e13d8e9054a095daa7ac700),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",99
ObjectId(5e13d8e9054a095daa7ac701),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",98.01
ObjectId(5e13d8e9054a095daa7ac702),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",101.92
ObjectId(5e13d8e9054a095daa7ac703),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",86.24
ObjectId(5e13d8e9054a095daa7ac704),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",119.56
ObjectId(5e13d8e9054a095daa7ac705),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",148.5
ObjectId(5e13d8e9054a095daa7ac706),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",101.92
ObjectId(5e13d8e9054a095daa7ac707),21.62,2017-05-03,64686667H,Miriam,"[""Delgado"",""Encarnacion""]",3.88
ObjectId(5e13d8e9054a095daa7ac708),15.7,2017-05-03,75100052S,Brigida,Cruces,1.94
ObjectId(5e13d8e9054a095daa7ac709),15.7,2017-05-03,75100052S,Brigida,Cruces,98
ObjectId(5e13d8e9054a095daa7ac70a),15.7,2017-05-03,75100052S,Brigida,Cruces,98
ObjectId(5e13d8e9054a095daa7ac70b),15.7,2017-05-03,75100052S,Brigida,Cruces,64
ObjectId(5e13d8e9054a095daa7ac70c),15.7,2017-05-03,75100052S,Brigida,Cruces,101.97
ObjectId(5e13d8e9054a095daa7ac70d),15.7,2017-05-03,75100052S,Brigida,Cruces,130.34
ObjectId(5e13d8e9054a095daa7ac70e),16.65,2017-05-03,09638021D,Dorinda,"[""Helguera"",""Garate""]",4
ObjectId(5e13d8e9054a095daa7ac70f),16.65,2017-05-03,09638021D,Dorinda,"[""Helguera"",""Garate""]",120
ObjectId(5e13d8e9054a095daa7ac710),16.65,2017-05-03,09638021D,Dorinda,"[""Helguera"",""Garate""]",110.74
ObjectId(5e13d8e9054a095daa7ac711),16.65,2017-05-03,09638021D,Dorinda,"[""Helguera"",""Garate""]",97.02
ObjectId(5e13d8e9054a095daa7ac712),16.65,2017-05-03,09638021D,Dorinda,"[""Helguera"",""Garate""]",96
ObjectId(5e13d8e9054a095daa7ac713),16.65,2017-05-03,09638021D,Dorinda,"[""Helguera"",""Garate""]",97.02
ObjectId(5e13d8e9054a095daa7ac714),16.65,2017-05-03,09638021D,Dorinda,"[""Helguera"",""Garate""]",75
ObjectId(5e13d8e9054a095daa7ac715),16.65,2017-05-03,09638021D,Dorinda,"[""Helguera"",""Garate""]",101
ObjectId(5e13d8e9054a095daa7ac716),15.7,2017-05-03,31051283H,Montesclaros,Rodriguez,139
ObjectId(5e13d8e9054a095daa7ac717),15.7,2017-05-03,31051283H,Montesclaros,Rodriguez,125.73
ObjectId(5e13d8e9054a095daa7ac718),17.8,2017-05-03,98914517G,Mario Javier,Meza,1.72
ObjectId(5e13d8e9054a095daa7ac719),17.8,2017-05-03,98914517G,Mario Javier,Meza,2.9699999999999998
ObjectId(5e13d8e9054a095daa7ac71a),17.8,2017-05-03,98914517G,Mario Javier,Meza,90
ObjectId(5e13d8e9054a095daa7ac71b),17.8,2017-05-03,98914517G,Mario Javier,Meza,101.92
ObjectId(5e13d8e9054a095daa7ac71c),17.8,2017-05-03,98914517G,Mario Javier,Meza,90
ObjectId(5e13d8e9054a095daa7ac71d),17.8,2017-05-03,98914517G,Mario Javier,Meza,107.91
ObjectId(5e13d8e9054a095daa7ac71e),17.8,2017-05-03,98914517G,Mario Javier,Meza,98.98
ObjectId(5e13d8e9054a095daa7ac71f),17.6,2017-05-03,78939445H,Lolo,Leondextre,96
ObjectId(5e13d8e9054a095daa7ac720),17.6,2017-05-03,78939445H,Lolo,Leondextre,117.6
ObjectId(5e13d8e9054a095daa7ac721),17.6,2017-05-03,78939445H,Lolo,Leondextre,103
ObjectId(5e13d8e9054a095daa7ac722),17.6,2017-05-03,78939445H,Lolo,Leondextre,163
